Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
"PERSON0. [ORGANIZATION] [ORGANIZATION], [ORGANIZATION] and [LOCATION], [PERSON]. For services to ORG2. [ORGANIZATION]",fayetteville,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The content appears to list or claim details about a person and organizations involved in providing services (likely related to homelessness based on context), without critique, opinions, or biases; ""services"" implies interventions.",No,"The content appears to list or claim details about a person and organizations involved in providing services (likely related to homelessness based on context), without critique, opinions, or biases; ""services"" implies interventions.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The content appears to list or claim details about a person and organizations involved in providing services (likely related to homelessness based on context), without critique, opinions, or biases; ""services"" implies interventions.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[ORGANIZATION], [PERSON]. [ORGANIZATION], [PERSON] and [PERSON], ORG2 and [PERSON]. For services to [ORGANIZATION]. [PERSON].",fayetteville,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content appears to list organizations and individuals associated with services, likely related to homelessness support, presenting factual information without opinions, critiques, or perceptions; the reference to ""services"" implies interventions.",No,"The content appears to list organizations and individuals associated with services, likely related to homelessness support, presenting factual information without opinions, critiques, or perceptions; the reference to ""services"" implies interventions.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content appears to list organizations and individuals associated with services, likely related to homelessness support, presenting factual information without opinions, critiques, or perceptions; the reference to ""services"" implies interventions.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"PERSON0. For services to [PERSON] and to the community in [ORGANIZATION], [PERSON], particularly during [ORGANIZATION] [ORGANIZATION], [PERSON]",fayetteville,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] Member [PERSON] and I are also working to improve services to our women veterans. Our [PERSON] legislation would eliminate barriers to care and services that many women veterans face and would help to ensure the [ORGANIZATION] could address the needs for women, which is so critical because they are more likely to face homelessness, unemployment, and to go without needed healthcare. We are pleased to have the support of the ORG1 for this important legislation.",fayetteville,"provide a fact or claim, express their opinion, express others opinions",,solutions/interventions,"[]
racist: [No]
Reasoning: The comment describes legislative efforts to address homelessness among women veterans, providing claims about their risks, expressing the speaker's view on its importance, and noting support from an organization; it focuses on positive interventions without critiques, perceptions, or bias.",No,"The comment describes legislative efforts to address homelessness among women veterans, providing claims about their risks, expressing the speaker's view on its importance, and noting support from an organization; it focuses on positive interventions without critiques, perceptions, or bias.","Comment Type: [provide a fact or claim, express their opinion, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment describes legislative efforts to address homelessness among women veterans, providing claims about their risks, expressing the speaker's view on its importance, and noting support from an organization; it focuses on positive interventions without critiques, perceptions, or bias.",0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"After the eviction of a homeless encampment [ORGANIZATION], there is an increased need for religious charity [ORGANIZATION].",fayetteville,"provide a fact or claim, provide an observation",government critique,solutions/interventions,"[]
racist: [No]
Reasoning: The comment claims and observes an increased need for charity following a government-led eviction, implicitly critiquing the policy's impact while highlighting religious charity as an intervention; no racial elements are",No,"The comment claims and observes an increased need for charity following a government-led eviction, implicitly critiquing the policy's impact while highlighting religious charity as an intervention; no racial elements are","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment claims and observes an increased need for charity following a government-led eviction, implicitly critiquing the policy's impact while highlighting religious charity as an intervention; no racial elements are",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"Voluntary Youth Organisations for services to [PERSON] in [ORGANIZATION] PERSON0 [PERSON], for services to [ORGANIZATION] in Sport PERSON2, for services to [ORGANIZATION] and to [PERSON] in [PERSON] PERSON3, [ORGANIZATION], [ORGANIZATION] and Co-[ORGANIZATION] and Director, [ORGANIZATION] for services to ORG29 and to the community in [LOCATION], [ORGANIZATION], ORG2 for services to Tourism and [PERSON], for voluntary service to Children with Special Needs and their [ORGANIZATION] in [PERSON], [ORGANIZATION] Officer, ORG3 for services to [ORGANIZATION], [LOCATION], [ORGANIZATION] PERSON8, [ORGANIZATION], ORG6 for services to [ORGANIZATION], [ORGANIZATION], ORG7 for services to Homeless People Dr [PERSON]0, [ORGANIZATION], [ORGANIZATION] for services to [ORGANIZATION] [PERSON]1, [ORGANIZATION] and [ORGANIZATION], ORG9 for services to Charity and to Disadvantaged People [PERSON]2, Head of City Operations, [ORGANIZATION]0 for services to [ORGANIZATION] [PERSON]3 [PERSON]4, [ORGANIZATION]1, [ORGANIZATION] and [ORGANIZATION]3 Society of [PERSON] for services to [ORGANIZATION]3, to Charity and to the community in [PERSON] [PERSON]5 [PERSON]6, [PERSON], [ORGANIZATION]4 for services to [ORGANIZATION]5 and to the community in GPE4 and [PERSON] [PERSON]7, [PERSON] and [ORGANIZATION], [ORGANIZATION], GPE42Beijing for services to [ORGANIZATION]7 [PERSON]8, [PERSON], [ORGANIZATION]8, GPE6 and [ORGANIZATION]9 for services to ORG20 [PERSON]9, [PERSON], ORG21 PERSON20, ORG22, ORG23 for services to [ORGANIZATION] PERSON21, [PERSON], [ORGANIZATION]8, GPE6 and [ORGANIZATION]9 for services to [ORGANIZATION], Co-[ORGANIZATION] and [LOCATION], ORG25 for services to [PERSON] PERSON23, Director, ORG26 for services to the Windrush Generation PERSON24, [PERSON], ORG27, [ORGANIZATION] for services to Children and [PERSON] with Special [ORGANIZATION]al Needs PERSON25, [ORGANIZATION] Officer, ORG28 for services to ORG29 and to the community in [PERSON] and [PERSON]0 PERSON26, Welfare Support Officer, ORG30 for services to Veterans in [PERSON]1 PERSON27, MC, Head of Testing, Exercising and [ORGANIZATION], ORG31 for services to [ORGANIZATION] [PERSON]3 PERSON28, lately [LOCATION], [ORGANIZATION], [ORGANIZATION] to ORG34 and to the community in [PERSON]2 and [PERSON]3 PERSON29, [ORGANIZATION] and [PERSON], ORG35 for services to Charity, to [PERSON] and to ORG36 PERSON30, [ORGANIZATION], ORG37 for services to Business and to Eng PERSON31, lately Head of [DATE], ORG38, [ORGANIZATION] for services to [ORGANIZATION] Dr PERSON32, lately Co-[ORGANIZATION], Parks Agency and Director, ORG39 for services to [LOCATION]0 PERSON33, [PERSON] and [ORGANIZATION], [PERSON] for services to [PERSON] PERSON34, lately Work ORG22 Team Leader, [LOCATION]1 for services to People with Autism PERSON35, [PERSON], [PERSON]4 Lough Sailability for services to [LOCATION]2 in [PERSON]5 PERSON36, [PERSON], [LOCATION]3 Infant and [ORGANIZATION], GPE8 of Hounslow for services to [ORGANIZATION] Dr PERSON37, lately [PERSON], [ORGANIZATION] Police for services to Policing PERSON38, [PERSON], [LOCATION]4, [PERSON]6, [PERSON]7 for services to [ORGANIZATION] PERSON39, [PERSON] for services to [LOCATION]5",fayetteville,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The content is a factual list of individuals and organizations recognized for services, including to homeless people, which qualifies as providing facts/claims and highlighting interventions; no critiques, perceptions, or racial bias are present.",No,"The content is a factual list of individuals and organizations recognized for services, including to homeless people, which qualifies as providing facts/claims and highlighting interventions; no critiques, perceptions, or racial bias are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The content is a factual list of individuals and organizations recognized for services, including to homeless people, which qualifies as providing facts/claims and highlighting interventions; no critiques, perceptions, or racial bias are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"step up to the plate the [STREET] we did [ORGANIZATION] when some of the homeless encampments cleared out, [ORGANIZATION] said. We just wouldnt have the resources to do it.",fayetteville,"provide a fact or claim, provide an observation, express their opinion",money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The comment describes a past action (stepping up during",No,The comment describes a past action (stepping up during,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment describes a past action (stepping up during",0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] upholds [ORGANIZATION] voting restrictions, limits cases under Voting Rights Act62 SCOTUSblog Class Warfare A Homeless Amazon [PERSON] in [PERSON] Her Story63 ORG1 Moving beyond induction and deduction64 PERSON0 ORG2 is Other People65 PERSON1 Antidote du Jour PERSON2 writes This is PERSON3, the yard patrol officer on my brothers farm in GPE2.",sanfrancisco,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PERSON0. Compliance and Investigation Officer, [ORGANIZATION]. For services to [PERSON] in [ORGANIZATION]. [ORGANIZATION], [PERSON]",fayetteville,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content lists a person's role and recognition for services to (presumably) homeless individuals, presenting factual information about contributions that align with interventions for homelessness; no critiques, perceptions, or biases are present.",No,"The content lists a person's role and recognition for services to (presumably) homeless individuals, presenting factual information about contributions that align with interventions for homelessness; no critiques, perceptions, or biases are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content lists a person's role and recognition for services to (presumably) homeless individuals, presenting factual information about contributions that align with interventions for homelessness; no critiques, perceptions, or biases are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] and [PERSON], for services to [PERSON] and Order Prof PERSON0, [ORGANIZATION], [ORGANIZATION], for services to Systems Immunology PERSON1, lately Deputy Director, [ORGANIZATION], for services to [ORGANIZATION], [PERSON], ORG2, for services to [PERSON] Enforcement and to [ORGANIZATION], [PERSON], ORG3, for services to [ORGANIZATION], [ORGANIZATION] Officer, [PERSON], for services to [ORGANIZATION], [ORGANIZATION] Officer, [ORGANIZATION], for services to the Dev of Sustainable Communities PERSON6, [PERSON] and [ORGANIZATION] Officer, ORG6, for services to [ORGANIZATION], Actor, for services to ORG23 PERSON8, MP, MP for [ORGANIZATION] and the [PERSON], for [ORGANIZATION], jt [LOCATION], ORG7, for services to ORG8 and to the community in [PERSON], jt [LOCATION], ORG7, for services to ORG8 and to the community in [PERSON] PERSON11, [ORGANIZATION], ORG9 for services to [ORGANIZATION]0 and to Public Health Dr PERSON12 [PERSON], lately [ORGANIZATION], [ORGANIZATION]1 for services to [ORGANIZATION], lately [ORGANIZATION] Officer, [ORGANIZATION]2, for services to [ORGANIZATION]3 PERSON14, Co-[PERSON] and [ORGANIZATION] Officer, [ORGANIZATION]4, for services to [ORGANIZATION]5, to [ORGANIZATION]0 and to the community in GPE4 PERSON15, Director of Nursing and [PERSON], Covid-19 [ORGANIZATION], [ORGANIZATION]6 and [ORGANIZATION]7, for services to the [ORGANIZATION]8, particularly during [PERSON], Head of Operations, [ORGANIZATION]9, for services to [ORGANIZATION], Director of [ORGANIZATION], ORG20ary [ORGANIZATION], for services to ORG20 PERSON18, lately [ORGANIZATION] Officer, ORG22, for services to the [ORGANIZATION] Sector PERSON19, Actor and [PERSON] for services to ORG23 and to [ORGANIZATION]0 Prof PERSON20, Prof of Surgery and [ORGANIZATION], ORG24 for services to the Covid-19 Response PERSON21, [ORGANIZATION], [PERSON], for services to [ORGANIZATION] and to the community in GPE6 Dr PERSON22, [ORGANIZATION], ORG25, RM for services to the RM PERSON23, Director, ORG26, for services to [ORGANIZATION] and to the Environment in GPE4 PERSON24, Deputy Head, [ORGANIZATION], ORG27 HQ, ORG28 for services to ORG29 PERSON25, [PERSON] and [ORGANIZATION], ORG30, GPE7, GPE8 for services to FE PERSON26 PERSON27, [ORGANIZATION] and lately [ORGANIZATION] Officer, ORG31, for services to the Film and Television ORG8 and to ORG32 PERSON28, [ORGANIZATION], [ORGANIZATION], for services to ORG34 PERSON29, ORG35 [ORGANIZATION] Member, [ORGANIZATION] for services to the [PERSON] of Justice Dr PERSON30, Chair and Managing Trustee, ORG36, for services to Children and Young People with Special [ORGANIZATION]al Needs PERSON31, [LOCATION], [LOCATION], GPE9, for services to [ORGANIZATION] PERSON32, Lead for Domestic Abuse and Sexual Violence, [ORGANIZATION]6 and lately Deputy Director, [PERSON] and [PERSON], [ORGANIZATION], ORG38 PERSON33, DL, [ORGANIZATION], for services to the GPE5 Ports Sector and to the Economy in [LOCATION] PERSON34, Deputy Director, Work and Health Decision Making, [PERSON]0 for Public Service PERSON35, [ORGANIZATION], [PERSON]1, for services to FE Dr PERSON36, Editor-in-Chief, [PERSON]2, for services to [ORGANIZATION] PERSON37, [ORGANIZATION], Wirral Community Health and Care [ORGANIZATION]8 Foundation Trust, for services to [ORGANIZATION] PERSON38,",fayetteville,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
