city,Deidentified_paragraph,ask a genuine question,ask a rheorical question,provide a fact or claim,provide an observation,express their opinion,express others opinions,money aid allocation,government critique,societal critique,solutions/interventions,personal interaction,media portrayal,not in my backyard,harmful generalization,deserving/undeserving,racist
scranton,Tackling [ORGANIZATION] housing crisis and alleviating the financial blow of rising gas prices and inflation are hot button issues as the governors [ORGANIZATION] budget revision draws near.,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
scranton,IN THE NEWS [ORGANIZATION] blood-drawing controversy [ORGANIZATION] caucuses homelessness counterfeit products and their sneaky websites fire at senior citizens home police body cameras.,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
scranton,"Streamlines CEQA. AB 3030 [ORGANIZATION] investment in [ORGANIZATION] Opportunity Zones by creating a statutory exemption for affordable housing and mixed-use projects that meet very specific environmental qualifying criteria, thereby balancing environmental protection with much-needed economic development in some of [ORGANIZATION]s poorest communities. Support.",0,0,3,0,1,0,1,0,0,2,0,0,0,0,0,0
scranton,"Long on fellowship, the homeless book club is short on books. [ORGANIZATION] students turned to the online crowd-funding site [ORGANIZATION] to raise money to start a library at the ORG1 for friends they never knew they had. I was nervous at first, said [ORGANIZATION], [ORGANIZATION], a [ORGANIZATION] native studying criminal justice at [ORGANIZATION]. She has applied to [ORGANIZATION] and said her experience with the book club will make her a more empathetic law-enforcement officer.",0,0,3,0,1,1,2,0,0,1,0,0,0,0,0,0
scranton,[ORGANIZATION] lacks an estimated 1.5 million affordable housing units compared with demand - a situation that is contributing to the growth of the homeless population.,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0
scranton,"--FAC0, 995,000 to construct Phase 2 of the FAC0 project on the site of the former blighted FAC1 school, which will add two additional buildings of duplex-style housing for those [ORGANIZATION].",0,0,6,0,0,0,1,0,0,3,0,0,0,0,0,0
scranton,"A large percentage of the people that live in [ORGANIZATION] work at the [ORGANIZATION] plant there. [ORGANIZATION] has invested over 15 million in the community, including paved roads, sidewalks, community centers, sports fields, affordable housing and numerous other infrastructure and revitalization projects. Congratulations to [ORGANIZATION], and heartfelt thanks for going above and beyond the call to help the communities in which you do business thrive, said [ORGANIZATION].",0,0,3,0,1,0,2,0,0,2,0,0,0,0,0,0
scranton,"[ORGANIZATION] -- the daughter of [PERSON] and his wife, PERSON2 -- died of an opioid drug overdose at [ORGANIZATION] in [LOCATION]. PERSON3 was sober for [ORGANIZATION] and would often help young people struggling with recovery. DATE3 before she died, PERSON3 talked to her mom about giving small [ORGANIZATION] gifts to the homeless.",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
scranton,AB [DATE] by [PERSON]. A veto message can be found here,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
scranton,"[ORGANIZATION], [PERSON]. [ORGANIZATION] from the Streets Program Fosters a Sense of Community Among the Homeless. The journal for undergraduate ethnography, 3, 1-17.",0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0
scranton,"[ORGANIZATION] homeless prevention 1,500",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
scranton,"in [ORGANIZATION] recalled how Mr. [PERSON] created a [ORGANIZATION] charitable display [PERSON] at his [ORGANIZATION] store. It contained new packages of socks and underwear pinned to a display that shoppers could purchase for 1 each, as a donation to the soup kitchen for distribution to the needy. Mr. [PERSON] wanted to raise awareness, in [DATE], of the continuing need to help those less fortunate.",0,0,3,0,0,2,1,0,0,2,0,0,0,0,0,0
scranton,"Programs and areas that would receive funding through the citys [ORGANIZATION] include [STREET] paving, blight demolition, four or five neighborhood police patrol officers up from three, repairs to the closed FAC0 pool complex in [ORGANIZATION], home rehabilitation and emergency assistance for the homeless.",0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0
scranton,"But caring, like most human impulses, is subject to gradation and worthless without action. Handing a couple of bucks to a homeless guy on my [STREET] home makes me feel good, but Im going home. He isnt.",0,0,3,2,1,0,1,0,2,2,0,0,0,0,0,0
scranton,"Transitional housing programs are designed to offer an array of services to address underlying problems that cause homelessness while gradually preparing residents to live on their own. [ORGANIZATION] is shifting funding to rapid rehousing efforts that are less service intensive, and therefore less expensive. The idea is to reach more people per dollar when not everyone needs all of the services provided by transitional housing.",0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0
scranton,"[ORGANIZATION] advocates for responsible home ownership and affordable housing and provides services including home ownership coaching and education, aging in [STREET] and home-renovation services, and neighborhood revitalization initiatives.",0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0
scranton,"SB 15 Portantino--Allows local agencies to reduce contributions of local property tax revenue to schools to build affordable housing, related infrastructure, and public safety facilities.",0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
scranton,"In the budget letter below, [ORGANIZATION] Republicans outline several critical priorities including combating chronic homelessness, saving jobs, wildfire preparation, and making [ORGANIZATION] affordable. Click here to download the letter.",0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0
scranton,AB [DATE] by [PERSON]. A veto message can be found here.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
scranton,"[ORGANIZATION], affordable housing private-nonprofit 60,000",0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0
scranton,"DATE0 multiple aggressive acts such as fighting, stealing, robbery, use of force, injuring people, and using a weapon occurred. From [LOCATION]. evidence of role failure in participants as documented by them endorsing forging checks, failed financial responsibilities, homelessness, failed family responsibilities, as well as arrests, convicted felonies and time spent in jail. The clinical course of the 21 antisocial behaviors, with ages of onset, was determined comparing the mean age of each symptom using [ORGANIZATION] rho and comparing the results based on race, diagnostic label, and sex.",0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0
scranton,"--United Neighborhood Centers of [ORGANIZATION], homeless prevention 31,000",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
scranton,"People might feel scared to talk about menstruation issues or just dont really care to learn about them, [ORGANIZATION] said, and so the need for these products doesnt get attention. For women, menstrual care is a struggle everyone knows and understands, [PERSON] said, but some people, and particularly men, were surprised to learn about the need for help among homeless women.",0,0,3,0,1,3,0,0,0,1,0,0,0,0,1,0
scranton,"Generally, the mothers will give the wish list for their children and then say, Oh, I dont need anything. Dont worry about me, [ORGANIZATION] said. One mother wrote feminine products, which is hardly a [ORGANIZATION] present. It shows how needed they are, and I think doing these donation drives is also a [STREET] for students ... to learn about issues like this and homelessness and what are some of the DATE1-to-DATE1 struggles that households have.",0,0,3,2,2,0,1,0,0,2,2,0,0,0,1,0
scranton,"In [ORGANIZATION], 125 students have qualified as homeless so far for [ORGANIZATION] under the standards set by the [PERSON]-Vento Homeless Assistance Act, according to [ORGANIZATION], the districts homeless and [PERSON]. These standards are more broad than the [ORGANIZATION] definition, which describes homeless as non-human conditions [PERSON]-Vento explained homeless means children and youth who lack a fixed, regular and adequate nighttime residence.",0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0
scranton,"[ORGANIZATION] 48 Wiener--Makes the location of a [INSTITUTION] a use by right, and thus exempt from [ORGANIZATION], in all cities and counties in [ORGANIZATION].",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
scranton,AB [DATE] by [ORGANIZATION] DGPE0GPE1 Property taxation assessments affordable housing.,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
scranton,"We have a lot more in common than I thought, she said of the homeless men and women she reads aloud with. Meeting new people and getting to know them, I know it will help me work with them in the future.",0,0,3,0,2,1,0,0,0,2,2,0,0,0,0,0
scranton,"[ORGANIZATION] insecurity over [ORGANIZATION] β  0.68, p  [DATE] and the presence of [ORGANIZATION] DNA adducts at birth were associated with increased risk for depressed mood β  1.54, p  .009 independently, but did not interact. This interaction was significant on left hippocampal body volume β  .30, p  .008.",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
scranton,"Then she found the compassionate encouragement and practical tools she needed at [ORGANIZATION], which provides temporary housing and individualized support services to homeless [ORGANIZATION] families. The staff at [ORGANIZATION] became a surrogate family to me and my children during our stay, said [ORGANIZATION], as she glanced over at [ORGANIZATION]s Executive Director [PERSON].",0,0,3,0,1,1,1,0,0,2,0,0,0,0,0,0
scranton,"PERSON0 [PERSON] and [ORGANIZATION] Director at [ORGANIZATION]. Responsible for coordinating the activities of ORG1 and ORG2, [PERSON] has embraced the mantra of housing as healthcare to seek ends to the HIVAIDS epidemic and youth homelessness, a commitment which also permeated his tenure as chair of [ORGANIZATION]. In [ORGANIZATION], legislation drafted by [PERSON] to allow transgender New Yorkers to amend the gender marker on their birth certificates was passed after a [ORGANIZATION] campaign.",0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0
scranton,"[ORGANIZATION], meanwhile, continues to meet core emergency needs, including services for those in crisis and shelter for the homeless.",0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0
scranton,"[ORGANIZATION]  SEATTLEPI.COMgtTEARS FOR VICTIMS PERSON1 becomes emotional while speaking about homelessness in [ORGANIZATION] during a vigil [ORGANIZATION] in front of FAC0. The vigil was held by [ORGANIZATION] for [ORGANIZATION], the victims of a shooting in the FAC1, an unauthorized homeless encampment. PERSON4 and PERSON5 were killed and three more injured in the shooting. [PERSON] was homeless herself in [LOCATION] and says the group is out there to show someone cares. [ORGANIZATION]  [ORGANIZATION] PRESSgtSALUTING A HERO [ORGANIZATION] officers and their [ORGANIZATION] partners attend a memorial for ORG1 [ORGANIZATION] officer PERSON8, at FAC2 along the north shore of [ORGANIZATION] in downtown [PERSON] on DATE2.",0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0
